,,89,CMT03,12/08/2015,Cosmetología / Cosmiatria,cosmetología clase 27,7,20/01/2016,Mie,14:00-18:00,4,20/01/2016 14:00:00,20/01/2016 18:00:00,,
,,90,CMT03,12/08/2015,Cosmetología / Cosmiatria,cosmetología clase 28,7,27/01/2016,Mie,14:00-18:00,4,27/01/2016 14:00:00,27/01/2016 18:00:00,,
,,28,CMT04,24/08/2015,Cosmetología / Cosmiatria,cosmetología / cosmiatria clase 1,-156,24/08/2015,Lun,11:00-15:00,4,24/08/2015 11:00:00,24/08/2015 15:00:00,,
,,29,CMT04,24/08/2015,Cosmetología / Cosmiatria,cosmetología / cosmiatria clase 2,7,31/08/2015,Lun,11:00-15:00,4,31/08/2015 11:00:00,31/08/2015 15:00:00,,
,,30,CMT04,24/08/2015,Cosmetología / Cosmiatria,cosmetología / cosmiatria clase 3,7,7/09/2015,Lun,11:00-15:00,4,7/09/2015 11:00:00,7/09/2015 15:00:00,,
,,31,CMT04,24/08/2015,Cosmetología / Cosmiatria,cosmetología / cosmiatria clase 4,7,14/09/2015,Lun,11:00-15:00,4,14/09/2015 11:00:00,14/09/2015 15:00:00,,
,,32,CMT04,24/08/2015,Cosmetología / Cosmiatria,cosmetología / cosmiatria clase 5,7,21/09/2015,Lun,11:00-15:00,4,21/09/2015 11:00:00,21/09/2015 15:00:00,,
,,33,CMT04,24/08/2015,Cosmetología / Cosmiatria,cosmetología / cosmiatria clase 6,7,28/09/2015,Lun,11:00-15:00,4,28/09/2015 11:00:00,28/09/2015 15:00:00,,
,,34,CMT04,24/08/2015,Cosmetología / Cosmiatria,cosmetología / cosmiatria clase 7,7,5/10/2015,Lun,11:00-15:00,4,5/10/2015 11:00:00,5/10/2015 15:00:00,,
,,35,CMT04,24/08/2015,Cosmetología / Cosmiatria,cosmetología / cosmiatria clase 8,14,19/10/2015,Lun,11:00-15:00,4,19/10/2015 11:00:00,19/10/2015 15:00:00,,
,,36,CMT04,24/08/2015,Cosmetología / Cosmiatria,cosmetología / cosmiatria clase 9,7,26/10/2015,Lun,11:00-15:00,4,26/10/2015 11:00:00,26/10/2015 15:00:00,,
,,37,CMT04,24/08/2015,Cosmetología / Cosmiatria,cosmetología / cosmiatria clase 10,7,2/11/2015,Lun,11:00-15:00,4,2/11/2015 11:00:00,2/11/2015 15:00:00,,
,,38,CMT04,24/08/2015,Cosmetología / Cosmiatria,cosmetología / cosmiatria clase 11,7,9/11/2015,Lun,11:00-15:00,4,9/11/2015 11:00:00,9/11/2015 15:00:00,,
,,39,CMT04,24/08/2015,Cosmetología / Cosmiatria,cosmetología / cosmiatria clase 12,7,16/11/2015,Lun,11:00-15:00,4,16/11/2015 11:00:00,16/11/2015 15:00:00,,
,,40,CMT04,24/08/2015,Cosmetología / Cosmiatria,cosmetología / cosmiatria clase 13,14,30/11/2015,Lun,11:00-15:00,4,30/11/2015 11:00:00,30/11/2015 15:00:00,,
,,41,CMT04,24/08/2015,Cosmetología / Cosmiatria,cosmetología / cosmiatria clase 14,14,14/12/2015,Lun,11:00-15:00,4,14/12/2015 11:00:00,14/12/2015 15:00:00,,
,,42,CMT04,24/08/2015,Cosmetología / Cosmiatria,cosmetología / cosmiatria clase 15,7,21/12/2015,Lun,11:00-15:00,4,21/12/2015 11:00:00,21/12/2015 15:00:00,,
,,43,CMT04,24/08/2015,Cosmetología / Cosmiatria,cosmetología / cosmiatria clase 16,7,28/12/2015,Lun,11:00-15:00,4,28/12/2015 11:00:00,28/12/2015 15:00:00,,
,,44,CMT04,24/08/2015,Cosmetología / Cosmiatria,cosmetología / cosmiatria clase 17,7,4/01/2016,Lun,11:00-15:00,4,4/01/2016 11:00:00,4/01/2016 15:00:00,,
,,45,CMT04,24/08/2015,Cosmetología / Cosmiatria,cosmetología / cosmiatria clase 18,7,11/01/2016,Lun,11:00-15:00,4,11/01/2016 11:00:00,11/01/2016 15:00:00,,
,,46,CMT04,24/08/2015,Cosmetología / Cosmiatria,cosmetología / cosmiatria clase 19,7,18/01/2016,Lun,11:00-15:00,4,18/01/2016 11:00:00,18/01/2016 15:00:00,,
,,47,CMT04,24/08/2015,Cosmetología / Cosmiatria,cosmetología / cosmiatria clase 20,7,25/01/2016,Lun,11:00-15:00,4,25/01/2016 11:00:00,25/01/2016 15:00:00,,
,,48,CMT04,24/08/2015,Cosmetología / Cosmiatria,cosmetología / cosmiatria clase 21,7,1/02/2016,Lun,11:00-15:00,4,1/02/2016 11:00:00,1/02/2016 15:00:00,,
,,49,CMT04,24/08/2015,Cosmetología / Cosmiatria,cosmetología / cosmiatria clase 22,14,15/02/2016,Lun,11:00-15:00,4,15/02/2016 11:00:00,15/02/2016 15:00:00,,
,,89,CMT04,24/08/2015,Cosmetología / Cosmiatria,cosmetología clase 27,7,22/02/2016,Lun,11:00-15:00,4,22/02/2016 11:00:00,22/02/2016 15:00:00,,
,,90,CMT04,24/08/2015,Cosmetología / Cosmiatria,cosmetología clase 28,7,29/02/2016,Lun,11:00-15:00,4,29/02/2016 11:00:00,29/02/2016 15:00:00,,
,,65,MAA01,7/08/2015,Maquillaje artístico y caracterización,"Herramientas, técnica pincel y esponja - Diferentes texturas, maq al agua, líquido y cremoso - fileteados",-206,7/08/2015,Vie,14:00-17:00,3,7/08/2015 14:00:00,7/08/2015 17:00:00,,
,,66,MAA01,7/08/2015,Maquillaje artístico y caracterización,"Colorimetría, intanfil (mariposa, coronita)",7,14/08/2015,Vie,14:00-17:00,3,14/08/2015 14:00:00,14/08/2015 17:00:00,,
,,67,MAA01,7/08/2015,Maquillaje artístico y caracterización,"Infantil (insectos, super heroes)",7,21/08/2015,Vie,14:00-17:00,3,21/08/2015 14:00:00,21/08/2015 17:00:00,,
,,68,MAA01,7/08/2015,Maquillaje artístico y caracterización,"Estampados d texturas y apliques de productos (strass, lentejuelas, glitters, etc)",14,4/09/2015,Vie,14:00-17:00,3,4/09/2015 14:00:00,4/09/2015 17:00:00,,
,,69,MAA01,7/08/2015,Maquillaje artístico y caracterización,Tranformación del rostro - envejecimiento para cine y tv,7,11/09/2015,Vie,14:00-17:00,3,11/09/2015 14:00:00,11/09/2015 17:00:00,,
,,70,MAA01,7/08/2015,Maquillaje artístico y caracterización,Creación y diseño de personajes,7,18/09/2015,Vie,14:00-17:00,3,18/09/2015 14:00:00,18/09/2015 17:00:00,,
,,71,MAA01,7/08/2015,Maquillaje artístico y caracterización,Mascaras vencianas,7,25/09/2015,Vie,14:00-17:00,3,25/09/2015 14:00:00,25/09/2015 17:00:00,,
,,72,MAA01,7/08/2015,Maquillaje artístico y caracterización,Geisha - tartaro,7,2/10/2015,Vie,14:00-17:00,3,2/10/2015 14:00:00,2/10/2015 17:00:00,,
,,73,MAA01,7/08/2015,Maquillaje artístico y caracterización,Calaveras mexicanas - zombies.,7,9/10/2015,Vie,14:00-17:00,3,9/10/2015 14:00:00,9/10/2015 17:00:00,,
,,74,MAA01,7/08/2015,Maquillaje artístico y caracterización,Payasos - arlequines,7,16/10/2015,Vie,14:00-17:00,3,16/10/2015 14:00:00,16/10/2015 17:00:00,,
,,75,MAA01,7/08/2015,Maquillaje artístico y caracterización,Animales,14,30/10/2015,Vie,14:00-17:00,3,30/10/2015 14:00:00,30/10/2015 17:00:00,,
,,76,MAA01,7/08/2015,Maquillaje artístico y caracterización,Técnicas de tapado de cejas y colocación de calvas,7,6/11/2015,Vie,14:00-17:00,3,6/11/2015 14:00:00,6/11/2015 17:00:00,,
,,77,MAA01,7/08/2015,Maquillaje artístico y caracterización,Drag queens.,7,13/11/2015,Vie,14:00-17:00,3,13/11/2015 14:00:00,13/11/2015 17:00:00,,
,,78,MAA01,7/08/2015,Maquillaje artístico y caracterización,"Efectos especiales (heridas, contusiones,",7,20/11/2015,Vie,14:00-17:00,3,20/11/2015 14:00:00,20/11/2015 17:00:00,,
